,Psi,r(Psi),f_mu(Psi),f_sigma(Psi)
49,0.6266266266266267,1.019311552781605,0.9269772295314443,1.1488351032340052
50,0.6385985985985987,1.002002953830529,0.9235040644955583,1.1533359484461325
51,0.6505705705705707,0.9850708825617314,0.9199546220355121,1.1578484454994882
52,0.6625425425425426,0.9685001428379945,0.9163293541664935,1.1623716928906764
53,0.6745145145145146,0.9522764313995147,0.9126287115430077,1.1669048426293103
54,0.6864864864864866,0.936386269544371,0.9088531431307123,1.1714470965734785
55,0.6984584584584586,0.9208169411950933,0.9050030959172622,1.1759977030571325
56,0.7104304304304305,0.9055564366538952,0.9010790146585962,1.1805559537802754
57,0.7224024024024025,0.8905934014313451,0.8970813416563661,1.1851211809404956
58,0.7343743743743745,0.8759170896115277,0.893010516563273,1.1896927545840887
59,0.7463463463463464,0.8615173212808485,0.8888669762132452,1.194270080157983
60,0.7583183183183184,0.8473844436048861,0.8846511544739974,1.1988525962445227
61,0.7702902902902904,0.8335092951843778,0.8803634821192283,1.203439772464863
62,0.7822622622622624,0.8198831733666282,0.8760043867187733,1.2080311075353947
63,0.7942342342342343,0.8064978042230948,0.8715742925445844,1.2126261274653312
64,0.8062062062062063,0.7933453149373767,0.8670736204909594,1.217224383883507
65,0.8181781781781783,0.7804182083756185,0.8625027880075271,1.2218254524838907
66,0.8301501501501503,0.7677093396360658,0.8578622090436557,1.2264289315802321
67,0.8421221221221222,0.7552118943962259,0.8531522940031041,1.2310344407611011
68,0.8540940940940942,0.7429193688951394,0.8483734497078452,1.235641619637389
69,0.8660660660660662,0.7308255514051409,0.8435260793701175,1.2402501266750137
70,0.8780380380380381,0.718924505062339,0.8386105825718443,1.2448596381062285
71,0.8900100100100101,0.7072105519382196,0.8336273552506555,1.2494698469134993
72,0.9019819819819821,0.6956782582464719,0.8285767896918255,1.2540804618804204
73,0.9139539539539541,0.684322420589472,0.8234592745254994,1.258691206704645
74,0.925925925925926,0.673138053158151,0.8182751947286621,1.2633018191681746
75,0.937897897897898,0.6621203758066518,0.8130249316311035,1.2679120503613668
76,0.94986986986987,0.6512648029335038,0.8077088629261007,1.2725216639539236
77,0.961841841841842,0.640566933099804,0.8023273626828687,1.2771304355154698
78,0.9738138138138139,0.6300225393324678,0.7968808013634182,1.281738151875129
79,0.9857857857857859,0.619627560055228,0.7913695458414488,1.2863446105220389
80,0.9977577577577579,0.609378090600692,0.7857939594237259,1.2909496190422207
81,1.0097297297297299,0.5992703752591995,0.7801544018735522,1.2955529945895303
82,1.0217017017017018,0.5893007998242975,0.7744512294360854,1.30015456338834
83,1.0336736736736738,0.5794658845981202,0.7686847948652815,1.3047541602657817
84,1.0456456456456458,0.5697622778230881,0.7628554474522667,1.3093516282115334
85,1.0576176176176177,0.5601867495091446,0.7569635330549481,1.313946817963317
86,1.0695895895895897,0.5507361856283236,0.7510093941287023,1.318539587616394
87,1.0815615615615617,0.541407582650761,0.7449933697579963,1.3231298022554536
88,1.0935335335335337,0.5321980423983418,0.7389157956887964,1.327717333607463
89,1.1055055055055056,0.5231047671941181,0.732777004361656,1.3323020597140884
90,1.1174774774774776,0.5141250552873364,0.7265773249453585,1.3368838646224526
91,1.1294494494494496,0.5052562965355143,0.7203170833710204,1.3414626380930519
92,1.1414214214214216,0.49649596832645626,0.7139966023665731,1.3460382753237383
93,1.1533933933933935,0.48784163172437195,0.7076162014915215,1.350610676688787
94,1.1653653653653655,0.47929092782552357,0.7011761971719299,1.3551797474920777
95,1.1773373373373375,0.4708415743098586,0.6946769027355444,1.3597453977335536
96,1.1893093093093094,0.4624913621761497,0.68811862844701,1.3643075418881225
97,1.2012812812812814,0.4542381526490424,0.6815016815431206,1.3688660986962584
98,1.2132532532532534,0.44607987424727324,0.6748263662680513,1.3734209909655914
99,1.2252252252252254,0.4380145200030907,0.6680929839085318,1.3779721453828462
100,1.2371971971971973,0.4300401448232522,0.6613018328286011,1.3825194923360211
101,1.2491691691691693,0.4221548629850211,0.6544532085056407,1.3870629657433973
102,1.2611411411411413,0.4143568457545108,0.6475474035636894,1.3916025028953893
103,1.2731131131131133,0.40664431912567467,0.6405847078088924,1.3961380443006606
104,1.2850850850850852,0.39901556166899155,0.6335654082636553,1.4006695335416712
105,1.2970570570570572,0.3914689024848879,0.6264897892007567,1.4051969171371261
106,1.3090290290290292,0.38400271925562596,0.619358132177192,1.4097201444112337
107,1.3210010010010012,0.376615436390036,0.6121707160677377,1.4142391673694017
108,1.3329729729729731,0.36930552325583327,0.6049278170982165,1.4187539405800018
109,1.344944944944945,0.36207149249461307,0.5976297088784569,1.4232644210618757
110,1.356916916916917,0.35491189841491855,0.5902766624349218,1.4277705681772674
111,1.368888888888889,0.34782533545909233,0.5828689462430081,1.4322723435298834
112,1.380860860860861,0.3408104367398812,0.5754068262590012,1.436769710867803
113,1.392832832832833,0.3338658726430237,0.5678905659516802,1.4412626359909844
114,1.404804804804805,0.3269903494922869,0.5603204263335685,1.4457510866631091
115,1.416776776776777,0.3201826082736258,0.5526966659918162,1.4502350325275553
116,1.428748748748749,0.31344142341536857,0.5450195411187246,1.4547144450272578
117,1.4407207207207209,0.3067656016214837,0.5372893055418905,1.4591892973282736
118,1.4526926926926929,0.30015398075520144,0.529506210753989,1.4636595642468497
119,1.4646646646646648,0.29360542877039064,0.5216705059421736,1.4681252221798122
120,1.4766366366366368,0.28711884268826987,0.513782438017104,1.4725862490381147
121,1.4886086086086088,0.28069314761716596,0.5058422516416006,1.4770426241833747
122,1.5005805805805807,0.27432729581315857,0.497850189258915,1.4814943283672606
123,1.5125525525525527,0.26802026577959587,0.4898064911206351,1.4859413436735647
124,1.5245245245245247,0.26177106140355383,0.48171139531420826,1.4903836534628592
125,1.5364964964964967,0.25557871112744646,0.4735651377900935,1.494821242319576
126,1.5484684684684686,0.24944226715408532,0.4653679523885492,1.4992540960014038
127,1.5604404404404406,0.24336080468356527,0.45712007086603407,1.5036822013909117
128,1.5724124124124126,0.23733342118048956,0.44882172292126243,1.5081055464492361
129,1.5843843843843846,0.23135923567006986,0.44047313622087964,1.5125241201717943
130,1.5963563563563565,0.22543738806177044,0.4320745364247879,1.5169379125458762
131,1.6083283283283285,0.21956703849919362,0.42362614721109926,1.5213469145100627
132,1.6203003003003005,0.21374736673501873,0.41512819030075443,1.5257511179153505
133,1.6322722722722725,0.2079775715298184,0.40658088548176674,1.5301505154879371
134,1.6442442442442444,0.20225687007369408,0.3979844506331395,1.534545100793553
135,1.6562162162162164,0.19658449742967948,0.3893391017484279,1.5389348682032993
136,1.6681881881881884,0.1909597059979428,0.3806450529589567,1.5433198128609054
137,1.6801601601601603,0.18538176499987366,0.37190251655671813,1.5476999306513353
138,1.6921321321321323,0.1798499599807831,0.3631117030163216,1.5520752181713713
139,1.7041041041041043,0.17436359233252252,0.3542728210194108,1.556445672698301
140,1.7160760760760763,0.1689219788301934,0.3453860774735389,1.5608112921656494
141,1.7280480480480482,0.1635244511885759,0.3364516775356284,1.5651720751345117
142,1.7400200200200202,0.1581703556330079,0.3274698246328059,1.5695280207685742
143,1.7519919919919922,0.15285905248576795,0.31844072048335137,1.5738791288096747
144,1.7639639639639642,0.14758991576705555,0.30936456511735355,1.5782253995543347
145,1.7759359359359361,0.14236233280994495,0.30024155689705717,1.5825668338312369
146,1.787907907907908,0.13717570388873201,0.29107189253690985,1.5869034329796008
147,1.79987987987988,0.13202944186012228,0.28185576712331845,1.591235198828417
148,1.811851851851852,0.12692297181672912,0.2725933741341124,1.5955621336764978
149,1.823823823823824,0.12185573075238222,0.2632849054577265,1.59988424027332
150,1.835795795795796,0.11682716723876291,0.25393055141209603,1.604201521800617
151,1.847767767767768,0.11183674111291268,0.24453050076327726,1.608513981854689
152,1.85973973973974,0.10688392317518157,0.23508494074379835,1.6128216244294056
153,1.871711711711712,0.10196819489719547,0.22559405707073565,1.6171244538998673
154,1.8836836836836839,0.09708904813945099,0.21605803396352696,1.6214224750066961
155,1.8956556556556559,0.09224598487816235,0.20647705416153175,1.6257156928409344
156,1.9076276276276278,0.08743851694098864,0.19685129894131925,1.6300041128295277
157,1.9195995995995998,0.08266616575131133,0.18718094813371752,1.634287740721356
158,1.9315715715715718,0.07792846208072492,0.17746618014061116,1.6385665825738003
159,1.9435435435435438,0.07322494580942498,0.1677071719514879,1.642840644739826
160,1.9555155155155157,0.0685551656942007,0.15790409915975342,1.6471099338555473
161,1.9674874874874877,0.06391867914373592,0.1480571359788,1.6513744568282724
162,1.9794594594594597,0.059315052000953515,0.1381664552578516,1.6556342208249861
163,1.9914314314314316,0.05474385833213159,0.12823222849757107,1.65988923326128
164,2.0034034034034036,0.05020468022254602,0.11825462586544451,1.6641395017906884
